timestamp,location_id,hour,is_weekend,weather,event,traffic_volume,average_speed,congestion_level
2026-01-09 15:00:00.872539,western_express_highway,15,False,Clear,None,27,52.51,Low
2026-01-09 15:00:00.872539,eastern_express_highway,15,False,Cloudy,None,38,41.64,Medium
2026-01-09 15:00:00.872539,dadar_tt,15,False,Foggy,None,50,36.85,Medium
2026-01-09 15:00:00.872539,saki_naka,15,False,Clear,Cricket Match,69,32.37,Medium
2026-01-09 15:00:00.872539,jvlr,15,False,Foggy,None,29,45.34,Low
2026-01-09 15:00:00.872539,colaba_causeway,15,False,Clear,None,36,50.53,Low
2026-01-09 15:00:00.872539,link_road,15,False,Cloudy,None,30,51.16,Low
2026-01-09 16:00:00.872539,bandra_worli_sea_link,16,False,Clear,None,23,45.32,Low
2026-01-09 16:00:00.872539,western_express_highway,16,False,Foggy,None,37,43.36,Medium
2026-01-09 16:00:00.872539,eastern_express_highway,16,False,Clear,None,44,44.91,Medium
2026-01-09 16:00:00.872539,dadar_tt,16,False,Clear,Cricket Match,36,51.11,Low
2026-01-09 16:00:00.872539,saki_naka,16,False,Rainy,None,31,46.9,Low
2026-01-09 16:00:00.872539,jvlr,16,False,Foggy,None,50,37.14,Medium
2026-01-09 16:00:00.872539,colaba_causeway,16,False,Clear,None,39,46.4,Low
2026-01-09 16:00:00.872539,link_road,16,False,Cloudy,None,27,45.4,Low
2026-01-09 17:00:00.872539,bandra_worli_sea_link,17,False,Cloudy,None,23,54.22,Low
2026-01-09 17:00:00.872539,western_express_highway,17,False,Cloudy,None,32,42.68,Medium
2026-01-09 17:00:00.872539,eastern_express_highway,17,False,Foggy,Cricket Match,82,27.64,High
2026-01-09 17:00:00.872539,dadar_tt,17,False,Clear,None,32,41.8,Medium
2026-01-09 17:00:00.872539,saki_naka,17,False,Cloudy,None,50,40.84,Medium
2026-01-09 17:00:00.872539,jvlr,17,False,Cloudy,None,25,49.76,Low
2026-01-09 17:00:00.872539,colaba_causeway,17,False,Clear,None,45,47.84,Low
2026-01-09 17:00:00.872539,link_road,17,False,Rainy,None,59,35.98,Medium
2026-01-09 18:00:00.872539,bandra_worli_sea_link,18,False,Cloudy,None,86,22.57,High
2026-01-09 18:00:00.872539,western_express_highway,18,False,Foggy,None,122,16.43,High
2026-01-09 18:00:00.872539,eastern_express_highway,18,False,Foggy,Cricket Match,166,7.38,Critical
2026-01-09 18:00:00.872539,dadar_tt,18,False,Cloudy,None,129,10.27,Critical
2026-01-09 18:00:00.872539,saki_naka,18,False,Foggy,None,108,17.88,High
2026-01-09 18:00:00.872539,jvlr,18,False,Rainy,None,133,5.0,Critical
2026-01-09 18:00:00.872539,colaba_causeway,18,False,Rainy,None,102,15.17,High
2026-01-09 18:00:00.872539,link_road,18,False,Rainy,None,127,7.1,Critical
2026-01-09 19:00:00.872539,bandra_worli_sea_link,19,False,Cloudy,None,115,7.08,Critical
2026-01-09 19:00:00.872539,western_express_highway,19,False,Rainy,None,146,9.89,Critical
2026-01-09 19:00:00.872539,eastern_express_highway,19,False,Rainy,None,106,13.36,Critical
2026-01-09 19:00:00.872539,dadar_tt,19,False,Rainy,None,118,12.75,Critical
2026-01-09 19:00:00.872539,saki_naka,19,False,Rainy,None,100,17.13,High
2026-01-09 19:00:00.872539,jvlr,19,False,Clear,None,109,18.68,High
2026-01-09 19:00:00.872539,colaba_causeway,19,False,Foggy,None,104,18.83,High
2026-01-09 19:00:00.872539,link_road,19,False,Rainy,None,132,9.43,Critical
2026-01-09 20:00:00.872539,bandra_worli_sea_link,20,False,Clear,None,93,25.73,High
2026-01-09 20:00:00.872539,western_express_highway,20,False,Foggy,None,129,8.92,Critical
2026-01-09 20:00:00.872539,eastern_express_highway,20,False,Clear,None,96,16.35,High
2026-01-09 20:00:00.872539,dadar_tt,20,False,Clear,None,85,22.43,High
2026-01-09 20:00:00.872539,saki_naka,20,False,Rainy,None,149,5.0,Critical
2026-01-09 20:00:00.872539,jvlr,20,False,Rainy,None,117,9.25,Critical
2026-01-09 20:00:00.872539,colaba_causeway,20,False,Foggy,None,92,22.66,High
2026-01-09 20:00:00.872539,link_road,20,False,Foggy,Festival,107,20.8,High
2026-01-09 21:00:00.872539,bandra_worli_sea_link,21,False,Rainy,None,106,18.81,High
2026-01-09 21:00:00.872539,western_express_highway,21,False,Rainy,None,92,15.31,High
2026-01-09 21:00:00.872539,eastern_express_highway,21,False,Rainy,None,128,8.75,Critical
2026-01-09 21:00:00.872539,dadar_tt,21,False,Rainy,None,152,5.0,Critical
2026-01-09 21:00:00.872539,saki_naka,21,False,Cloudy,None,63,34.29,Medium
2026-01-09 21:00:00.872539,jvlr,21,False,Rainy,None,97,24.29,High
2026-01-09 21:00:00.872539,colaba_causeway,21,False,Foggy,Cricket Match,166,6.94,Critical
2026-01-09 21:00:00.872539,link_road,21,False,Rainy,None,97,24.56,High
2026-01-09 22:00:00.872539,bandra_worli_sea_link,22,False,Rainy,None,46,42.06,Medium
2026-01-09 22:00:00.872539,western_express_highway,22,False,Cloudy,None,43,45.03,Low
2026-01-09 22:00:00.872539,eastern_express_highway,22,False,Clear,None,23,52.69,Low
2026-01-09 22:00:00.872539,dadar_tt,22,False,Cloudy,None,45,44.27,Medium
2026-01-09 22:00:00.872539,saki_naka,22,False,Cloudy,None,25,51.28,Low
2026-01-09 22:00:00.872539,jvlr,22,False,Clear,Cricket Match,70,33.42,Medium
2026-01-09 22:00:00.872539,colaba_causeway,22,False,Clear,VIP Movement,30,44.59,Medium
2026-01-09 22:00:00.872539,link_road,22,False,Cloudy,None,47,38.2,Medium
2026-01-09 23:00:00.872539,bandra_worli_sea_link,23,False,Cloudy,None,46,42.02,Medium
2026-01-09 23:00:00.872539,western_express_highway,23,False,Rainy,None,33,47.12,Low
2026-01-09 23:00:00.872539,eastern_express_highway,23,False,Clear,None,33,43.41,Medium
2026-01-09 23:00:00.872539,dadar_tt,23,False,Foggy,None,24,52.5,Low
2026-01-09 23:00:00.872539,saki_naka,23,False,Rainy,None,35,47.14,Low
2026-01-09 23:00:00.872539,jvlr,23,False,Clear,VIP Movement,46,43.36,Medium
2026-01-09 23:00:00.872539,colaba_causeway,23,False,Foggy,None,29,50.5,Low
2026-01-09 23:00:00.872539,link_road,23,False,Rainy,None,45,42.24,Medium
2026-01-10 00:00:00.872539,bandra_worli_sea_link,0,True,Cloudy,VIP Movement,45,44.23,Medium
2026-01-10 00:00:00.872539,western_express_highway,0,True,Clear,Accident,36,43.65,Medium
2026-01-10 00:00:00.872539,eastern_express_highway,0,True,Rainy,Cricket Match,38,41.13,Medium
2026-01-10 00:00:00.872539,dadar_tt,0,True,Rainy,Accident,36,44.47,Medium
2026-01-10 00:00:00.872539,saki_naka,0,True,Rainy,None,28,45.42,Low
2026-01-10 00:00:00.872539,jvlr,0,True,Clear,Accident,70,33.32,Medium
2026-01-10 00:00:00.872539,colaba_causeway,0,True,Clear,None,23,48.4,Low
2026-01-10 00:00:00.872539,link_road,0,True,Foggy,None,20,55.04,Low
2026-01-10 01:00:00.872539,bandra_worli_sea_link,1,True,Clear,None,32,46.06,Low
2026-01-10 01:00:00.872539,western_express_highway,1,True,Clear,None,16,52.24,Low
2026-01-10 01:00:00.872539,eastern_express_highway,1,True,Clear,None,35,43.35,Medium
2026-01-10 01:00:00.872539,dadar_tt,1,True,Rainy,None,29,52.53,Low
2026-01-10 01:00:00.872539,saki_naka,1,True,Cloudy,None,35,42.46,Medium
2026-01-10 01:00:00.872539,jvlr,1,True,Foggy,None,23,57.72,Low
2026-01-10 01:00:00.872539,colaba_causeway,1,True,Clear,Accident,47,39.43,Medium
2026-01-10 01:00:00.872539,link_road,1,True,Clear,Accident,65,29.36,High
2026-01-10 02:00:00.872539,bandra_worli_sea_link,2,True,Foggy,None,30,48.16,Low
2026-01-10 02:00:00.872539,western_express_highway,2,True,Rainy,Festival,54,34.04,Medium
2026-01-10 02:00:00.872539,eastern_express_highway,2,True,Foggy,None,26,51.19,Low
2026-01-10 02:00:00.872539,dadar_tt,2,True,Clear,None,25,49.84,Low
2026-01-10 02:00:00.872539,saki_naka,2,True,Foggy,Accident,50,42.51,Medium
2026-01-10 02:00:00.872539,jvlr,2,True,Rainy,None,40,40.98,Medium
2026-01-10 02:00:00.872539,colaba_causeway,2,True,Cloudy,None,30,42.94,Medium
2026-01-10 02:00:00.872539,link_road,2,True,Foggy,None,15,52.07,Low
2026-01-10 03:00:00.872539,bandra_worli_sea_link,3,True,Cloudy,None,30,49.39,Low
2026-01-10 03:00:00.872539,western_express_highway,3,True,Foggy,None,25,52.5,Low
2026-01-10 03:00:00.872539,eastern_express_highway,3,True,Foggy,Festival,33,47.48,Low
2026-01-10 03:00:00.872539,dadar_tt,3,True,Rainy,None,30,50.65,Low
2026-01-10 03:00:00.872539,saki_naka,3,True,Cloudy,Cricket Match,46,39.87,Medium
2026-01-10 03:00:00.872539,jvlr,3,True,Foggy,None,34,45.95,Low
2026-01-10 03:00:00.872539,colaba_causeway,3,True,Clear,None,21,51.37,Low
2026-01-10 03:00:00.872539,link_road,3,True,Foggy,Accident,36,44.7,Medium
2026-01-10 04:00:00.872539,bandra_worli_sea_link,4,True,Foggy,None,32,43.86,Medium
2026-01-10 04:00:00.872539,western_express_highway,4,True,Rainy,None,37,43.47,Medium
2026-01-10 04:00:00.872539,eastern_express_highway,4,True,Clear,None,28,50.36,Low
2026-01-10 04:00:00.872539,dadar_tt,4,True,Clear,None,31,49.72,Low
2026-01-10 04:00:00.872539,saki_naka,4,True,Foggy,Accident,46,38.8,Medium
2026-01-10 04:00:00.872539,jvlr,4,True,Foggy,VIP Movement,42,40.03,Medium
2026-01-10 04:00:00.872539,colaba_causeway,4,True,Clear,None,32,44.75,Medium
2026-01-10 04:00:00.872539,link_road,4,True,Cloudy,None,28,53.09,Low
2026-01-10 05:00:00.872539,bandra_worli_sea_link,5,True,Clear,VIP Movement,21,52.85,Low
2026-01-10 05:00:00.872539,western_express_highway,5,True,Cloudy,Accident,67,32.65,Medium
2026-01-10 05:00:00.872539,eastern_express_highway,5,True,Foggy,None,20,48.61,Low
2026-01-10 05:00:00.872539,dadar_tt,5,True,Clear,VIP Movement,33,50.28,Low
2026-01-10 05:00:00.872539,saki_naka,5,True,Rainy,None,30,43.58,Medium
2026-01-10 05:00:00.872539,jvlr,5,True,Clear,None,25,52.99,Low
2026-01-10 05:00:00.872539,colaba_causeway,5,True,Foggy,None,23,57.56,Low
2026-01-10 05:00:00.872539,link_road,5,True,Foggy,None,21,51.84,Low
2026-01-10 06:00:00.872539,bandra_worli_sea_link,6,True,Clear,None,17,52.66,Low
2026-01-10 06:00:00.872539,western_express_highway,6,True,Rainy,None,40,38.58,Medium
2026-01-10 06:00:00.872539,eastern_express_highway,6,True,Cloudy,None,19,47.64,Low
2026-01-10 06:00:00.872539,dadar_tt,6,True,Foggy,None,35,41.34,Medium
2026-01-10 06:00:00.872539,saki_naka,6,True,Rainy,Accident,78,35.22,Medium
2026-01-10 06:00:00.872539,jvlr,6,True,Rainy,None,22,42.75,Medium
2026-01-10 06:00:00.872539,colaba_causeway,6,True,Clear,None,35,42.8,Medium
2026-01-10 06:00:00.872539,link_road,6,True,Foggy,None,34,44.72,Medium
2026-01-10 07:00:00.872539,bandra_worli_sea_link,7,True,Clear,None,14,53.47,Low
2026-01-10 07:00:00.872539,western_express_highway,7,True,Cloudy,Cricket Match,42,45.62,Low
2026-01-10 07:00:00.872539,eastern_express_highway,7,True,Foggy,None,37,47.16,Low
2026-01-10 07:00:00.872539,dadar_tt,7,True,Rainy,None,41,45.77,Low
2026-01-10 07:00:00.872539,saki_naka,7,True,Cloudy,None,19,54.24,Low
2026-01-10 07:00:00.872539,jvlr,7,True,Rainy,None,33,44.67,Medium
2026-01-10 07:00:00.872539,colaba_causeway,7,True,Clear,None,18,50.97,Low
2026-01-10 07:00:00.872539,link_road,7,True,Rainy,None,28,50.84,Low
2026-01-10 08:00:00.872539,bandra_worli_sea_link,8,True,Rainy,Accident,81,24.79,High
2026-01-10 08:00:00.872539,western_express_highway,8,True,Foggy,None,33,53.8,Low
2026-01-10 08:00:00.872539,eastern_express_highway,8,True,Clear,VIP Movement,37,38.49,Medium
2026-01-10 08:00:00.872539,dadar_tt,8,True,Foggy,None,36,51.11,Low
2026-01-10 08:00:00.872539,saki_naka,8,True,Rainy,None,27,47.47,Low
2026-01-10 08:00:00.872539,jvlr,8,True,Cloudy,None,30,46.81,Low
2026-01-10 08:00:00.872539,colaba_causeway,8,True,Foggy,None,20,50.67,Low
2026-01-10 08:00:00.872539,link_road,8,True,Foggy,None,26,53.75,Low
2026-01-10 09:00:00.872539,bandra_worli_sea_link,9,True,Foggy,None,82,28.78,High
2026-01-10 09:00:00.872539,western_express_highway,9,True,Rainy,Festival,109,15.74,High
2026-01-10 09:00:00.872539,eastern_express_highway,9,True,Clear,None,50,35.31,Medium
2026-01-10 09:00:00.872539,dadar_tt,9,True,Rainy,VIP Movement,105,15.3,High
2026-01-10 09:00:00.872539,saki_naka,9,True,Clear,None,60,36.84,Medium
2026-01-10 09:00:00.872539,jvlr,9,True,Foggy,Accident,174,5.22,Critical
2026-01-10 09:00:00.872539,colaba_causeway,9,True,Cloudy,Cricket Match,108,17.7,High
2026-01-10 09:00:00.872539,link_road,9,True,Cloudy,None,62,30.83,Medium
2026-01-10 10:00:00.872539,bandra_worli_sea_link,10,True,Rainy,Cricket Match,94,23.99,High
2026-01-10 10:00:00.872539,western_express_highway,10,True,Foggy,Festival,94,20.02,High
2026-01-10 10:00:00.872539,eastern_express_highway,10,True,Rainy,None,67,31.14,Medium
2026-01-10 10:00:00.872539,dadar_tt,10,True,Cloudy,None,72,23.39,High
2026-01-10 10:00:00.872539,saki_naka,10,True,Foggy,None,64,35.95,Medium
2026-01-10 10:00:00.872539,jvlr,10,True,Cloudy,None,48,37.23,Medium
2026-01-10 10:00:00.872539,colaba_causeway,10,True,Rainy,None,78,29.19,High
2026-01-10 10:00:00.872539,link_road,10,True,Cloudy,None,57,35.95,Medium
2026-01-10 11:00:00.872539,bandra_worli_sea_link,11,True,Rainy,None,81,25.75,High
2026-01-10 11:00:00.872539,western_express_highway,11,True,Rainy,None,85,24.08,High
2026-01-10 11:00:00.872539,eastern_express_highway,11,True,Clear,None,70,36.57,Medium
2026-01-10 11:00:00.872539,dadar_tt,11,True,Rainy,None,82,23.85,High
2026-01-10 11:00:00.872539,saki_naka,11,True,Cloudy,None,66,32.89,Medium
2026-01-10 11:00:00.872539,jvlr,11,True,Foggy,Festival,78,28.22,High
2026-01-10 11:00:00.872539,colaba_causeway,11,True,Clear,None,87,26.77,High
2026-01-10 11:00:00.872539,link_road,11,True,Rainy,None,102,17.73,High
2026-01-10 12:00:00.872539,bandra_worli_sea_link,12,True,Rainy,None,42,40.02,Medium
2026-01-10 12:00:00.872539,western_express_highway,12,True,Clear,None,16,47.56,Low
2026-01-10 12:00:00.872539,eastern_express_highway,12,True,Foggy,None,21,50.87,Low
2026-01-10 12:00:00.872539,dadar_tt,12,True,Cloudy,None,25,44.61,Medium
2026-01-10 12:00:00.872539,saki_naka,12,True,Cloudy,None,17,51.96,Low
2026-01-10 12:00:00.872539,jvlr,12,True,Foggy,Cricket Match,23,45.88,Low
2026-01-10 12:00:00.872539,colaba_causeway,12,True,Foggy,None,36,45.88,Low
2026-01-10 12:00:00.872539,link_road,12,True,Rainy,None,41,39.55,Medium
2026-01-10 13:00:00.872539,bandra_worli_sea_link,13,True,Foggy,None,16,49.03,Low
2026-01-10 13:00:00.872539,western_express_highway,13,True,Cloudy,None,17,57.98,Low
2026-01-10 13:00:00.872539,eastern_express_highway,13,True,Rainy,None,22,49.65,Low
2026-01-10 13:00:00.872539,dadar_tt,13,True,Rainy,None,37,43.49,Medium
2026-01-10 13:00:00.872539,saki_naka,13,True,Cloudy,None,32,48.23,Low
2026-01-10 13:00:00.872539,jvlr,13,True,Cloudy,None,26,49.86,Low
2026-01-10 13:00:00.872539,colaba_causeway,13,True,Cloudy,Cricket Match,31,47.84,Low
2026-01-10 13:00:00.872539,link_road,13,True,Foggy,None,38,45.84,Low
2026-01-10 14:00:00.872539,bandra_worli_sea_link,14,True,Rainy,None,21,48.62,Low
2026-01-10 14:00:00.872539,western_express_highway,14,True,Cloudy,None,25,49.89,Low
2026-01-10 14:00:00.872539,eastern_express_highway,14,True,Foggy,Cricket Match,31,49.41,Low
2026-01-10 14:00:00.872539,dadar_tt,14,True,Foggy,VIP Movement,56,34.13,Medium
2026-01-10 14:00:00.872539,saki_naka,14,True,Rainy,None,18,51.07,Low
2026-01-10 14:00:00.872539,jvlr,14,True,Cloudy,VIP Movement,21,44.7,Medium
2026-01-10 14:00:00.872539,colaba_causeway,14,True,Clear,None,31,43.7,Medium
2026-01-10 14:00:00.872539,link_road,14,True,Clear,None,26,48.33,Low
2026-01-10 15:00:00.872539,bandra_worli_sea_link,15,True,Rainy,None,26,54.91,Low
2026-01-10 15:00:00.872539,western_express_highway,15,True,Foggy,None,23,52.09,Low
2026-01-10 15:00:00.872539,eastern_express_highway,15,True,Foggy,None,38,40.37,Medium
2026-01-10 15:00:00.872539,dadar_tt,15,True,Foggy,None,26,51.87,Low
2026-01-10 15:00:00.872539,saki_naka,15,True,Foggy,None,22,50.29,Low
2026-01-10 15:00:00.872539,jvlr,15,True,Rainy,None,32,46.41,Low
2026-01-10 15:00:00.872539,colaba_causeway,15,True,Foggy,None,32,42.8,Medium
2026-01-10 15:00:00.872539,link_road,15,True,Rainy,None,35,42.04,Medium
2026-01-10 16:00:00.872539,bandra_worli_sea_link,16,True,Cloudy,Festival,51,32.85,Medium
2026-01-10 16:00:00.872539,western_express_highway,16,True,Rainy,None,20,49.06,Low
2026-01-10 16:00:00.872539,eastern_express_highway,16,True,Rainy,None,43,45.6,Low
2026-01-10 16:00:00.872539,dadar_tt,16,True,Cloudy,None,28,48.21,Low
2026-01-10 16:00:00.872539,saki_naka,16,True,Foggy,None,35,47.66,Low
2026-01-10 16:00:00.872539,jvlr,16,True,Foggy,Festival,54,41.1,Medium
2026-01-10 16:00:00.872539,colaba_causeway,16,True,Clear,None,21,50.19,Low
2026-01-10 16:00:00.872539,link_road,16,True,Rainy,Cricket Match,43,47.34,Low
2026-01-10 17:00:00.872539,bandra_worli_sea_link,17,True,Cloudy,None,14,55.04,Low
2026-01-10 17:00:00.872539,western_express_highway,17,True,Rainy,None,35,41.36,Medium
2026-01-10 17:00:00.872539,eastern_express_highway,17,True,Clear,None,27,47.29,Low
2026-01-10 17:00:00.872539,dadar_tt,17,True,Foggy,None,16,54.79,Low
2026-01-10 17:00:00.872539,saki_naka,17,True,Clear,None,34,44.15,Medium
2026-01-10 17:00:00.872539,jvlr,17,True,Clear,None,14,54.54,Low
2026-01-10 17:00:00.872539,colaba_causeway,17,True,Rainy,Accident,49,37.71,Medium
2026-01-10 17:00:00.872539,link_road,17,True,Foggy,None,29,45.89,Low
2026-01-10 18:00:00.872539,bandra_worli_sea_link,18,True,Cloudy,None,68,33.64,Medium
2026-01-10 18:00:00.872539,western_express_highway,18,True,Clear,None,68,35.31,Medium
2026-01-10 18:00:00.872539,eastern_express_highway,18,True,Rainy,None,92,21.73,High
2026-01-10 18:00:00.872539,dadar_tt,18,True,Clear,None,74,28.87,High
2026-01-10 18:00:00.872539,saki_naka,18,True,Foggy,None,88,28.37,High
2026-01-10 18:00:00.872539,jvlr,18,True,Clear,Cricket Match,102,17.77,High
2026-01-10 18:00:00.872539,colaba_causeway,18,True,Clear,None,71,29.49,High
2026-01-10 18:00:00.872539,link_road,18,True,Cloudy,None,53,38.67,Medium
2026-01-10 19:00:00.872539,bandra_worli_sea_link,19,True,Cloudy,None,70,28.3,High
2026-01-10 19:00:00.872539,western_express_highway,19,True,Clear,None,64,34.57,Medium
2026-01-10 19:00:00.872539,eastern_express_highway,19,True,Rainy,None,85,26.26,High
2026-01-10 19:00:00.872539,dadar_tt,19,True,Clear,None,67,33.52,Medium
2026-01-10 19:00:00.872539,saki_naka,19,True,Foggy,None,77,24.73,High
2026-01-10 19:00:00.872539,jvlr,19,True,Cloudy,None,45,41.28,Medium
2026-01-10 19:00:00.872539,colaba_causeway,19,True,Foggy,Festival,106,14.24,Critical
2026-01-10 19:00:00.872539,link_road,19,True,Cloudy,None,72,28.08,High
2026-01-10 20:00:00.872539,bandra_worli_sea_link,20,True,Foggy,None,72,29.54,High
2026-01-10 20:00:00.872539,western_express_highway,20,True,Rainy,VIP Movement,158,6.76,Critical
2026-01-10 20:00:00.872539,eastern_express_highway,20,True,Foggy,None,79,30.55,Medium
2026-01-10 20:00:00.872539,dadar_tt,20,True,Foggy,None,80,26.47,High
2026-01-10 20:00:00.872539,saki_naka,20,True,Foggy,None,70,28.23,High
2026-01-10 20:00:00.872539,jvlr,20,True,Foggy,None,89,21.41,High
2026-01-10 20:00:00.872539,colaba_causeway,20,True,Cloudy,None,76,29.66,High
2026-01-10 20:00:00.872539,link_road,20,True,Clear,None,73,27.49,High
2026-01-10 21:00:00.872539,bandra_worli_sea_link,21,True,Clear,None,48,42.48,Medium
2026-01-10 21:00:00.872539,western_express_highway,21,True,Foggy,None,79,31.6,Medium
2026-01-10 21:00:00.872539,eastern_express_highway,21,True,Cloudy,None,44,35.15,Medium
2026-01-10 21:00:00.872539,dadar_tt,21,True,Rainy,Festival,140,9.37,Critical
2026-01-10 21:00:00.872539,saki_naka,21,True,Clear,None,50,36.46,Medium
2026-01-10 21:00:00.872539,jvlr,21,True,Cloudy,None,73,33.33,Medium
2026-01-10 21:00:00.872539,colaba_causeway,21,True,Cloudy,None,52,37.14,Medium
2026-01-10 21:00:00.872539,link_road,21,True,Clear,None,56,41.82,Medium
2026-01-10 22:00:00.872539,bandra_worli_sea_link,22,True,Rainy,None,44,40.95,Medium
2026-01-10 22:00:00.872539,western_express_highway,22,True,Cloudy,None,25,53.1,Low
2026-01-10 22:00:00.872539,eastern_express_highway,22,True,Rainy,None,22,55.27,Low
2026-01-10 22:00:00.872539,dadar_tt,22,True,Foggy,None,31,47.69,Low
2026-01-10 22:00:00.872539,saki_naka,22,True,Cloudy,None,28,50.67,Low
2026-01-10 22:00:00.872539,jvlr,22,True,Clear,None,25,50.5,Low
2026-01-10 22:00:00.872539,colaba_causeway,22,True,Cloudy,None,33,46.87,Low
2026-01-10 22:00:00.872539,link_road,22,True,Clear,None,25,49.12,Low
2026-01-10 23:00:00.872539,bandra_worli_sea_link,23,True,Rainy,None,30,43.7,Medium
2026-01-10 23:00:00.872539,western_express_highway,23,True,Cloudy,None,14,55.11,Low
2026-01-10 23:00:00.872539,eastern_express_highway,23,True,Rainy,None,40,43.58,Medium
2026-01-10 23:00:00.872539,dadar_tt,23,True,Foggy,None,18,54.37,Low
2026-01-10 23:00:00.872539,saki_naka,23,True,Foggy,None,28,53.93,Low
2026-01-10 23:00:00.872539,jvlr,23,True,Rainy,None,35,45.73,Low
2026-01-10 23:00:00.872539,colaba_causeway,23,True,Clear,None,28,50.55,Low
2026-01-10 23:00:00.872539,link_road,23,True,Foggy,None,38,41.41,Medium
2026-01-11 00:00:00.872539,bandra_worli_sea_link,0,True,Foggy,Festival,39,40.44,Medium
2026-01-11 00:00:00.872539,western_express_highway,0,True,Cloudy,None,19,47.88,Low
2026-01-11 00:00:00.872539,eastern_express_highway,0,True,Clear,None,23,54.61,Low
